country,year,population,gdp,co2,coal co2,cumulative co2,land use,oil co2,decades
Brunei,1900,16978.0,186130018668.67926,0.0,9.87315466101695,4.617,0.22,20.571121822033895,1900
Brunei,1901,17540.0,186130018668.67926,0.0,9.87315466101695,4.873,0.256,20.571121822033895,1900
Brunei,1902,18120.0,186130018668.67926,0.0,9.87315466101695,5.166,0.293,20.571121822033895,1900
Brunei,1903,18719.0,186130018668.67926,0.0,9.87315466101695,5.496,0.33,20.571121822033895,1900
Brunei,1904,19338.0,186130018668.67926,0.0,9.87315466101695,5.826,0.33,20.571121822033895,1900
Brunei,1905,19977.0,186130018668.67926,0.0,9.87315466101695,6.156,0.33,20.571121822033895,1900
Brunei,1906,20638.0,186130018668.67926,0.0,9.87315466101695,6.522,0.366,20.571121822033895,1900
Brunei,1907,21286.0,186130018668.67926,0.0,9.87315466101695,6.888,0.366,20.571121822033895,1900
Brunei,1908,21921.0,186130018668.67926,0.0,9.87315466101695,7.255,0.366,20.571121822033895,1900
Brunei,1909,22541.0,186130018668.67926,0.0,9.87315466101695,7.621,0.366,20.571121822033895,1900
Brunei,1910,23145.0,186130018668.67926,0.0,9.87315466101695,8.061,0.44,20.571121822033895,1910
Brunei,1911,23354.0,186130018668.67926,0.0,9.87315466101695,8.5,0.44,20.571121822033895,1910
Brunei,1912,23566.0,186130018668.67926,0.0,9.87315466101695,8.977,0.476,20.571121822033895,1910
Brunei,1913,23976.0,186130018668.67926,0.0,9.87315466101695,9.453,0.476,20.571121822033895,1910
Brunei,1914,24393.0,186130018668.67926,0.0,9.87315466101695,9.929,0.476,20.571121822033895,1910
Brunei,1915,24818.0,186130018668.67926,0.0,9.87315466101695,10.442,0.513,20.571121822033895,1910
Brunei,1916,25250.0,186130018668.67926,0.0,9.87315466101695,10.955,0.513,20.571121822033895,1910
Brunei,1917,25690.0,186130018668.67926,0.0,9.87315466101695,11.505,0.55,20.571121822033895,1910
Brunei,1918,26123.0,186130018668.67926,0.0,9.87315466101695,12.055,0.55,20.571121822033895,1910
Brunei,1919,26549.0,186130018668.67926,0.0,9.87315466101695,12.604,0.55,20.571121822033895,1910
Brunei,1920,26970.0,186130018668.67926,0.0,9.87315466101695,13.08,0.476,20.571121822033895,1920
Brunei,1921,27385.0,186130018668.67926,0.0,9.87315466101695,13.557,0.476,20.571121822033895,1920
Brunei,1922,27792.0,186130018668.67926,0.0,9.87315466101695,14.033,0.476,20.571121822033895,1920
Brunei,1923,28193.0,186130018668.67926,0.0,9.87315466101695,14.509,0.476,20.571121822033895,1920
Brunei,1924,28599.0,186130018668.67926,0.0,9.87315466101695,15.022,0.513,20.571121822033895,1920
Brunei,1925,29011.0,186130018668.67926,0.0,9.87315466101695,15.499,0.476,20.571121822033895,1920
Brunei,1926,29429.0,186130018668.67926,0.0,9.87315466101695,15.975,0.476,20.571121822033895,1920
Brunei,1927,29854.0,186130018668.67926,0.0,9.87315466101695,16.451,0.476,20.571121822033895,1920
Brunei,1928,30284.0,186130018668.67926,0.0,9.87315466101695,16.891,0.44,20.571121822033895,1920
Brunei,1929,30828.0,186130018668.67926,0.0,9.87315466101695,17.367,0.476,20.571121822033895,1920
Brunei,1930,31492.0,186130018668.67926,0.0,9.87315466101695,17.954,0.586,20.571121822033895,1930
Brunei,1931,32280.0,186130018668.67926,0.0,9.87315466101695,18.54,0.586,20.571121822033895,1930
Brunei,1932,33198.0,186130018668.67926,0.0,9.87315466101695,19.163,0.623,20.571121822033895,1930
Brunei,1933,34251.0,186130018668.67926,0.004,0.0,19.789,0.623,0.0,1930
Brunei,1934,35338.0,186130018668.67926,0.044,0.0,20.493,0.66,0.0,1930
Brunei,1935,36459.0,186130018668.67926,0.026,0.0,21.178,0.66,0.0,1930
Brunei,1936,37616.0,186130018668.67926,0.077,0.0,21.951,0.696,0.022,1930
Brunei,1937,38810.0,186130018668.67926,0.205,0.0,22.852,0.696,0.044,1930
Brunei,1938,40041.0,186130018668.67926,0.216,0.0,23.728,0.66,0.033,1930
Brunei,1939,41121.0,186130018668.67926,2.627,0.0,27.051,0.696,2.396,1930
Brunei,1940,42042.0,186130018668.67926,2.961,0.0,30.745,0.733,2.664,1940
Brunei,1941,42798.0,186130018668.67926,1.968,0.0,33.445,0.733,1.905,1940
Brunei,1942,43382.0,186130018668.67926,1.246,0.0,35.46,0.769,1.246,1940
Brunei,1943,43786.0,186130018668.67926,1.872,0.0,38.065,0.733,1.872,1940
Brunei,1944,44193.0,186130018668.67926,2.495,0.0,41.33,0.769,2.495,1940
Brunei,1945,44605.0,186130018668.67926,0.92,0.0,43.019,0.769,0.92,1940
Brunei,1946,45021.0,186130018668.67926,0.945,0.0,44.734,0.769,0.89,1940
Brunei,1947,45440.0,186130018668.67926,5.353,0.0,50.856,0.769,5.302,1940
Brunei,1948,45863.0,186130018668.67926,0.081,0.0,51.706,0.769,0.011,1940
Brunei,1949,46794.0,186130018668.67926,11.468,0.0,63.761,0.586,10.296,1940
Brunei,1950,48290.0,186130018668.67926,0.414,0.0,64.798,0.623,0.154,1950
Brunei,1951,51113.0,186130018668.67926,0.3,0.0,65.685,0.586,0.033,1950
Brunei,1952,54038.0,186130018668.67926,0.322,0.0,66.593,0.586,0.051,1950
Brunei,1953,57195.0,186130018668.67926,0.344,0.0,67.524,0.586,0.077,1950
Brunei,1954,60608.0,186130018668.67926,0.359,0.0,68.469,0.586,0.085,1950
Brunei,1955,64283.0,186130018668.67926,0.3,0.0,69.392,0.623,0.033,1950
Brunei,1956,68225.0,186130018668.67926,0.297,0.0,70.422,0.733,0.029,1950
Brunei,1957,72398.0,186130018668.67926,0.293,0.0,71.375,0.66,0.029,1950
Brunei,1958,76708.0,186130018668.67926,0.319,0.0,72.353,0.66,0.022,1950
Brunei,1959,81067.0,186130018668.67926,0.326,0.0,72.642,-0.037,0.029,1950
Brunei,1960,85361.0,186130018668.67926,0.333,0.0,72.939,-0.037,0.029,1960
Brunei,1961,89580.0,186130018668.67926,0.304,0.0,73.427,0.183,0.029,1960
Brunei,1962,93853.0,186130018668.67926,0.37,0.0,74.016,0.22,0.074,1960
Brunei,1963,98292.0,186130018668.67926,0.355,0.0,75.508,1.136,0.055,1960
Brunei,1964,102921.0,186130018668.67926,0.341,0.0,76.801,0.953,0.073,1960
Brunei,1965,107701.0,186130018668.67926,0.333,0.0,77.574,0.44,0.011,1960
Brunei,1966,112608.0,186130018668.67926,0.491,0.0,78.432,0.366,0.202,1960
Brunei,1967,117645.0,186130018668.67926,0.44,0.0,79.641,0.769,0.144,1960
Brunei,1968,122783.0,186130018668.67926,0.429,0.0,80.692,0.623,0.143,1960
Brunei,1969,128021.0,186130018668.67926,0.487,0.0,81.802,0.623,0.165,1960
Brunei,1970,133349.0,186130018668.67926,8.204,0.0,90.336,0.33,0.191,1970
Brunei,1971,138679.0,186130018668.67926,7.511,0.0,98.14,0.293,0.26,1970
Brunei,1972,143903.0,186130018668.67926,9.453,0.0,107.886,0.293,0.22,1970
Brunei,1973,149076.0,186130018668.67926,9.973,0.0,118.116,0.256,0.249,1970
Brunei,1974,154327.0,186130018668.67926,8.178,0.0,126.697,0.403,0.293,1970
Brunei,1975,159667.0,186130018668.67926,7.075,0.0,134.066,0.293,0.3,1970
Brunei,1976,165079.0,186130018668.67926,6.02,0.0,140.415,0.33,0.337,1970
Brunei,1977,170572.0,186130018668.67926,6.39,0.0,147.062,0.256,0.444,1970
Brunei,1978,176184.0,186130018668.67926,9.534,0.0,157.292,0.696,0.542,1970
Brunei,1979,181964.0,186130018668.67926,7.434,0.0,165.129,0.403,0.638,1970
Brunei,1980,187931.0,186130018668.67926,6.877,0.004,172.593,0.586,0.674,1980
Brunei,1981,194106.0,186130018668.67926,2.059,0.0,175.128,0.476,0.0,1980
Brunei,1982,200642.0,186130018668.67926,2.665,0.0,178.416,0.623,0.0,1980
Brunei,1983,207541.0,186130018668.67926,2.733,0.0,181.625,0.476,0.0,1980
Brunei,1984,214701.0,186130018668.67926,1.916,0.0,184.458,0.916,0.657,1980
Brunei,1985,222134.0,186130018668.67926,2.594,0.0,188.371,1.319,1.224,1980
Brunei,1986,229827.0,186130018668.67926,2.297,0.0,192.28,1.612,1.321,1980
Brunei,1987,237727.0,186130018668.67926,3.316,0.0,197.282,1.685,1.191,1980
Brunei,1988,245746.0,186130018668.67926,5.712,0.0,204.826,1.832,1.601,1980
Brunei,1989,253824.0,186130018668.67926,6.342,0.0,212.414,1.246,1.576,1980
Brunei,1990,261936.0,186130018668.67926,6.188,0.0,219.628,1.026,1.539,1990
Brunei,1991,269869.0,186130018668.67926,5.305,0.0,225.813,0.879,1.638,1990
Brunei,1992,277427.0,186130018668.67926,5.21,0.0,231.94,0.916,1.261,1990
Brunei,1993,284723.0,186130018668.67926,4.965,0.0,237.93,1.026,1.605,1990
Brunei,1994,291950.0,186130018668.67926,4.69,0.0,243.243,0.623,1.352,1990
Brunei,1995,299108.0,186130018668.67926,4.785,0.0,248.651,0.623,1.089,1990
Brunei,1996,306210.0,186130018668.67926,4.741,0.0,254.272,0.879,1.194,1990
Brunei,1997,313224.0,186130018668.67926,4.932,0.0,260.266,1.063,1.279,1990
Brunei,1998,320156.0,186130018668.67926,5.159,0.0,266.524,1.099,1.422,1990
Brunei,1999,327058.0,186130018668.67926,3.803,0.0,271.097,0.769,1.546,1990
Brunei,2000,333937.0,186130018668.67926,4.591,0.0,276.567,0.879,0.839,2000
Brunei,2001,340759.0,186130018668.67926,4.389,0.0,281.799,0.843,0.901,2000
Brunei,2002,347470.0,186130018668.67926,4.254,0.0,286.749,0.696,0.718,2000
Brunei,2003,354049.0,186130018668.67926,4.47,0.0,291.842,0.623,0.838,2000
Brunei,2004,360472.0,186130018668.67926,4.873,0.0,297.229,0.513,1.008,2000
Brunei,2005,366728.0,186130018668.67926,4.869,0.0,302.464,0.366,1.059,2000
Brunei,2006,372814.0,186130018668.67926,4.738,0.0,307.861,0.66,0.971,2000
Brunei,2007,378761.0,186130018668.67926,8.31,0.0,316.648,0.476,1.847,2000
Brunei,2008,384579.0,186130018668.67926,8.991,0.0,326.555,0.916,2.056,2000
Brunei,2009,390322.0,186130018668.67926,7.746,0.0,335.18,0.879,1.754,2000
Brunei,2010,396064.0,186130018668.67926,8.061,0.0,344.194,0.953,1.59,2010
Brunei,2011,401515.0,186130018668.67926,9.545,0.0,354.874,1.136,1.957,2010
Brunei,2012,406637.0,186130018668.67926,9.5,0.0,365.84,1.466,2.066,2010
Brunei,2013,411704.0,186130018668.67926,7.626,0.0,374.382,0.916,1.656,2010
Brunei,2014,416670.0,186130018668.67926,8.831,0.0,384.605,1.392,1.689,2010
Brunei,2015,421449.0,186130018668.67926,6.933,0.0,393.077,1.539,1.645,2010
Brunei,2016,426001.0,186130018668.67926,7.633,0.0,401.736,1.026,1.803,2010
Brunei,2017,430290.0,186130018668.67926,9.309,0.0,412.108,1.063,1.927,2010
Brunei,2018,434283.0,186130018668.67926,9.344,0.0,422.552,1.099,1.906,2010
Brunei,2019,438058.0,186130018668.67926,10.488,0.363,434.175,1.136,3.576,2010
Brunei,2020,441736.0,186130018668.67926,10.553,0.381,445.864,1.136,3.774,2020
Cambodia,1900,2839483.0,186130018668.67926,0.0,9.87315466101695,215.223,7.804,20.571121822033895,1900
Cambodia,1901,2858237.0,186130018668.67926,0.0,9.87315466101695,223.87,8.647,20.571121822033895,1900
Cambodia,1902,2877113.0,186130018668.67926,0.0,9.87315466101695,232.884,9.013,20.571121822033895,1900
Cambodia,1903,2896115.0,186130018668.67926,0.0,9.87315466101695,241.531,8.647,20.571121822033895,1900
Cambodia,1904,2915242.0,186130018668.67926,0.0,9.87315466101695,250.324,8.794,20.571121822033895,1900
Cambodia,1905,2934495.0,186130018668.67926,0.0,9.87315466101695,259.411,9.087,20.571121822033895,1900
Cambodia,1906,2953875.0,186130018668.67926,0.0,9.87315466101695,268.644,9.233,20.571121822033895,1900
Cambodia,1907,2973382.0,186130018668.67926,0.0,9.87315466101695,278.061,9.416,20.571121822033895,1900
Cambodia,1908,2993019.0,186130018668.67926,0.0,9.87315466101695,286.635,8.574,20.571121822033895,1900
Cambodia,1909,3005932.0,186130018668.67926,0.0,9.87315466101695,295.465,8.83,20.571121822033895,1900
Cambodia,1910,3012110.0,186130018668.67926,0.0,9.87315466101695,305.065,9.6,20.571121822033895,1910
Cambodia,1911,3011543.0,186130018668.67926,0.0,9.87315466101695,314.481,9.416,20.571121822033895,1910
Cambodia,1912,3004219.0,186130018668.67926,0.0,9.87315466101695,324.411,9.929,20.571121822033895,1910
Cambodia,1913,2990127.0,186130018668.67926,0.0,9.87315466101695,334.34,9.929,20.571121822033895,1910
Cambodia,1914,2976101.0,186130018668.67926,0.0,9.87315466101695,344.05,9.71,20.571121822033895,1910
Cambodia,1915,2962140.0,186130018668.67926,0.0,9.87315466101695,354.675,10.626,20.571121822033895,1910
Cambodia,1916,2948245.0,186130018668.67926,0.0,9.87315466101695,365.081,10.406,20.571121822033895,1910
Cambodia,1917,2934415.0,186130018668.67926,0.0,9.87315466101695,374.9,9.82,20.571121822033895,1910
Cambodia,1918,2921252.0,186130018668.67926,0.0,9.87315466101695,385.123,10.223,20.571121822033895,1910
Cambodia,1919,2908148.0,186130018668.67926,0.0,9.87315466101695,395.052,9.929,20.571121822033895,1910
Cambodia,1920,2895102.0,186130018668.67926,0.0,9.87315466101695,412.823,17.77,20.571121822033895,1920
Cambodia,1921,2882116.0,186130018668.67926,0.0,9.87315466101695,434.734,21.911,20.571121822033895,1920
Cambodia,1922,2869187.0,186130018668.67926,0.0,9.87315466101695,459.466,24.732,20.571121822033895,1920
Cambodia,1923,2856316.0,186130018668.67926,0.0,9.87315466101695,485.956,26.491,20.571121822033895,1920
Cambodia,1924,2843504.0,186130018668.67926,0.0,9.87315466101695,514.133,28.176,20.571121822033895,1920
Cambodia,1925,2830748.0,186130018668.67926,0.0,9.87315466101695,541.906,27.773,20.571121822033895,1920
Cambodia,1926,2818050.0,186130018668.67926,0.0,9.87315466101695,570.815,28.909,20.571121822033895,1920
Cambodia,1927,2805409.0,186130018668.67926,0.0,9.87315466101695,601.043,30.228,20.571121822033895,1920
Cambodia,1928,2792824.0,186130018668.67926,0.0,9.87315466101695,631.564,30.521,20.571121822033895,1920
Cambodia,1929,2787341.0,186130018668.67926,0.0,9.87315466101695,661.938,30.375,20.571121822033895,1920
Cambodia,1930,2788985.0,186130018668.67926,0.0,9.87315466101695,696.6,34.661,20.571121822033895,1930
Cambodia,1931,2797784.0,186130018668.67926,0.0,9.87315466101695,732.983,36.384,20.571121822033895,1930
Cambodia,1932,2813763.0,186130018668.67926,0.0,9.87315466101695,768.048,35.064,20.571121822033895,1930
Cambodia,1933,2836950.0,186130018668.67926,0.0,9.87315466101695,805.164,37.116,20.571121822033895,1930
Cambodia,1934,2860329.0,186130018668.67926,0.0,9.87315466101695,844.662,39.498,20.571121822033895,1930
Cambodia,1935,2883900.0,186130018668.67926,0.0,9.87315466101695,882.658,37.996,20.571121822033895,1930
Cambodia,1936,2907665.0,186130018668.67926,0.0,9.87315466101695,919.921,37.263,20.571121822033895,1930
Cambodia,1937,2931626.0,186130018668.67926,0.0,9.87315466101695,959.785,39.864,20.571121822033895,1930
Cambodia,1938,2955785.0,186130018668.67926,0.0,9.87315466101695,1000.016,40.231,20.571121822033895,1930
Cambodia,1939,2998703.0,186130018668.67926,0.0,9.87315466101695,1040.576,40.56,20.571121822033895,1930
Cambodia,1940,3061261.0,186130018668.67926,0.0,9.87315466101695,1081.466,40.89,20.571121822033895,1940
Cambodia,1941,3144376.0,186130018668.67926,0.0,9.87315466101695,1124.005,42.539,20.571121822033895,1940
Cambodia,1942,3249001.0,186130018668.67926,0.0,9.87315466101695,1169.366,45.36,20.571121822033895,1940
Cambodia,1943,3376129.0,186130018668.67926,0.0,9.87315466101695,1213.26,43.895,20.571121822033895,1940
Cambodia,1944,3508231.0,186130018668.67926,0.0,9.87315466101695,1258.218,44.957,20.571121822033895,1940
Cambodia,1945,3645501.0,186130018668.67926,0.0,9.87315466101695,1303.028,44.811,20.571121822033895,1940
Cambodia,1946,3788143.0,186130018668.67926,0.0,9.87315466101695,1351.393,48.365,20.571121822033895,1940
Cambodia,1947,3936366.0,186130018668.67926,0.0,9.87315466101695,1398.219,46.826,20.571121822033895,1940
Cambodia,1948,4090389.0,186130018668.67926,0.0,9.87315466101695,1444.569,46.35,20.571121822033895,1940
Cambodia,1949,4238572.0,186130018668.67926,0.0,9.87315466101695,1499.236,54.667,20.571121822033895,1940
Cambodia,1950,4380384.0,3433858560.0,0.0,9.87315466101695,1569.474,70.239,20.571121822033895,1950
Cambodia,1951,4485394.0,3550391296.0,0.0,9.87315466101695,1650.192,80.718,20.571121822033895,1950
Cambodia,1952,4592881.0,3769150208.0,0.0,9.87315466101695,1741.573,91.38,20.571121822033895,1950
Cambodia,1953,4702070.0,3808960000.0,0.0,9.87315466101695,1834.198,92.626,20.571121822033895,1950
Cambodia,1954,4814380.0,4257437696.0,0.0,9.87315466101695,1925.798,91.6,20.571121822033895,1950
Cambodia,1955,4931233.0,4170306304.0,0.103,0.0,2016.255,90.354,0.103,1950
Cambodia,1956,5051848.0,4727680512.0,0.132,0.0,2110.002,93.615,0.132,1950
Cambodia,1957,5175946.0,5040441344.0,0.161,0.0,2206.307,96.143,0.161,1950
Cambodia,1958,5298410.0,5295509504.0,0.198,0.0,2305.286,98.781,0.198,1950
Cambodia,1959,5419153.0,5813117440.0,0.213,0.0,2417.581,112.082,0.213,1950
Cambodia,1960,5541679.0,6164508672.0,0.234,0.0,2493.66,75.845,0.234,1960
Cambodia,1961,5664665.0,6102990848.0,0.286,0.0,2551.947,58.001,0.286,1960
Cambodia,1962,5788856.0,6594642944.0,0.308,0.0,2600.766,48.511,0.308,1960
Cambodia,1963,5913682.0,7098278400.0,0.388,0.0,2656.041,54.887,0.388,1960
Cambodia,1964,6040854.0,6902566912.0,0.337,0.033,2707.161,50.783,0.305,1960
Cambodia,1965,6170727.0,7229629952.0,0.377,0.073,2749.821,42.283,0.304,1960
Cambodia,1966,6299236.0,7566807040.0,0.44,0.099,2786.827,36.567,0.341,1960
Cambodia,1967,6426456.0,7955878912.0,0.388,0.037,2818.177,30.961,0.352,1960
Cambodia,1968,6553111.0,8314689536.0,0.462,0.095,2843.847,25.208,0.366,1960
Cambodia,1969,6679712.0,8435318784.0,1.315,0.033,2866.853,21.691,1.282,1960
Cambodia,1970,6708523.0,7624957440.0,1.154,0.033,2860.642,-7.365,1.121,1970
Cambodia,1971,6696324.0,7240544768.0,0.22,0.026,2853.607,-7.255,0.194,1970
Cambodia,1972,6766292.0,6856060928.0,0.092,0.015,2847.873,-5.826,0.077,1970
Cambodia,1973,6852365.0,9336698880.0,0.088,0.0,2853.64,5.679,0.088,1970
Cambodia,1974,6913410.0,7983137792.0,0.048,0.0,2855.374,1.685,0.048,1970
Cambodia,1975,6727925.0,6929422848.0,0.048,0.0,2866.23,10.809,0.048,1970
Cambodia,1976,6307123.0,7407833088.0,0.048,0.0,2871.261,4.983,0.048,1970
Cambodia,1977,6040198.0,7991254528.0,0.048,0.0,2884.169,12.861,0.048,1970
Cambodia,1978,5961192.0,8736406528.0,0.048,0.0,2890.519,6.302,0.048,1970
Cambodia,1979,6051810.0,8922070016.0,0.029,0.0,2904.581,14.033,0.029,1970
Cambodia,1980,6198963.0,9092188160.0,0.286,0.0,2910.509,5.643,0.286,1980
Cambodia,1981,6364474.0,9211223040.0,0.3,0.0,2920.043,9.233,0.3,1980
Cambodia,1982,6619704.0,9905037312.0,0.337,0.0,2927.928,7.548,0.337,1980
Cambodia,1983,6881965.0,10619108352.0,0.366,0.0,2934.193,5.899,0.366,1980
Cambodia,1984,7133905.0,11330466816.0,0.41,0.0,2998.431,63.827,0.41,1980
Cambodia,1985,7376090.0,12046064640.0,0.418,0.0,3088.836,89.988,0.418,1980
Cambodia,1986,7661320.0,12748870656.0,0.432,0.0,3217.106,127.837,0.432,1980
Cambodia,1987,7975606.0,12486216704.0,0.436,0.0,3373.555,156.013,0.436,1980
Cambodia,1988,8269784.0,12803095552.0,0.451,0.0,3512.761,138.756,0.451,1980
Cambodia,1989,8570931.0,13115360256.0,0.451,0.0,3600.342,87.13,0.451,1980
Cambodia,1990,8910806.0,13119770624.0,1.26,0.0,3670.412,68.81,1.26,1990
Cambodia,1991,9259362.0,13798756352.0,1.304,0.0,3723.855,52.139,1.304,1990
Cambodia,1992,9718217.0,14441154560.0,1.348,0.0,3770.381,45.177,1.348,1990
Cambodia,1993,10243554.0,14671015936.0,1.385,0.0,3813.169,41.403,1.385,1990
Cambodia,1994,10636353.0,15506534400.0,1.425,0.0,3855.228,40.634,1.425,1990
Cambodia,1995,10919528.0,16129537024.0,1.499,0.0,3893.256,36.53,1.499,1990
Cambodia,1996,11182613.0,16617856000.0,1.517,0.0,3926.906,32.133,1.517,1990
Cambodia,1997,11431578.0,17146214400.0,1.466,0.0,3964.573,36.2,1.466,1990
Cambodia,1998,11669087.0,17590364160.0,1.876,0.0,4001.44,34.991,1.876,1990
Cambodia,1999,11899010.0,19232620544.0,1.894,0.0,4051.736,48.401,1.894,1990
Cambodia,2000,12118844.0,20441458688.0,1.975,0.0,4112.151,58.441,1.975,2000
Cambodia,2001,12338198.0,21596243968.0,2.25,0.0,4168.958,54.557,2.25,2000
Cambodia,2002,12561783.0,22487644160.0,2.206,0.0,4222.569,51.406,2.206,2000
Cambodia,2003,12787714.0,23847374848.0,2.378,0.0,4280.42,55.473,2.378,2000
Cambodia,2004,13016377.0,25709400064.0,2.444,0.0,4340.353,57.488,2.444,2000
Cambodia,2005,13246588.0,28450983936.0,2.774,0.0,4381.378,38.252,2.774,2000
Cambodia,2006,13477781.0,30787633152.0,2.997,0.0,4413.541,29.165,2.997,2000
Cambodia,2007,13714798.0,33155622912.0,3.471,0.0,4445.188,28.176,3.419,2000
Cambodia,2008,13943897.0,34556530688.0,3.867,0.0,4476.938,27.883,3.495,2000
Cambodia,2009,14155742.0,34483417088.0,4.557,0.029,4526.269,44.774,4.18,2000
Cambodia,2010,14363534.0,34988625920.0,5.078,0.095,4562.235,30.888,4.613,2010
Cambodia,2011,14573894.0,36605583360.0,5.275,0.11,4592.681,25.172,4.734,2010
Cambodia,2012,14786650.0,39288827904.0,5.576,0.154,4621.267,23.01,4.935,2010
Cambodia,2013,14999691.0,42198171648.0,5.637,0.224,4647.386,20.482,4.906,2010
Cambodia,2014,15210817.0,45181947904.0,6.834,1.243,4701.192,46.972,5.081,2010
Cambodia,2015,15417527.0,48358453248.0,8.366,2.206,4739.2,29.642,5.507,2010
Cambodia,2016,15624586.0,51749834752.0,10.922,3.056,4773.607,23.486,6.445,2010
Cambodia,2017,15830694.0,55370772480.0,12.505,3.613,4814.472,28.359,6.592,2010
Cambodia,2018,16025242.0,59541852160.0,14.388,3.84,4857.109,28.249,7.233,2010
Cambodia,2019,16207746.0,186130018668.67926,18.025,4.419,4904.116,28.982,8.281,2010
Cambodia,2020,16396864.0,186130018668.67926,18.703,4.639,4951.948,29.129,8.74,2020
Indonesia,1900,38179623.0,51910098944.0,1.209,0.539,4410.137,111.59456033057852,0.671,1900
Indonesia,1901,38668903.0,51089575936.0,2.242,0.542,4830.295,111.59456033057852,1.7,1900
Indonesia,1902,39163692.0,50067218432.0,1.539,0.509,5248.834,111.59456033057852,1.03,1900
Indonesia,1903,39646401.0,52836519936.0,3.001,0.561,5662.24,111.59456033057852,2.44,1900
Indonesia,1904,40116661.0,53544038400.0,3.367,0.612,6074.106,111.59456033057852,2.755,1900
Indonesia,1905,40574022.0,54217261056.0,4.133,0.81,6487.032,111.59456033057852,3.323,1900
Indonesia,1906,41018198.0,55577653248.0,4.452,0.986,6894.121,111.59456033057852,3.466,1900
Indonesia,1907,41465424.0,57010999296.0,5.294,1.066,7319.529,111.59456033057852,4.228,1900
Indonesia,1908,41914876.0,56856240128.0,5.492,1.136,7730.406,111.59456033057852,4.356,1900
Indonesia,1909,42366545.0,59669188608.0,5.987,1.312,8126.5,111.59456033057852,4.675,1900
Indonesia,1910,42820498.0,63242977280.0,6.112,1.44,8527.664,111.59456033057852,4.672,1910
Indonesia,1911,43254585.0,66186964992.0,6.727,1.601,8949.521,111.59456033057852,5.126,1910
Indonesia,1912,43716724.0,67204390912.0,5.84,1.616,9366.463,111.59456033057852,4.225,1910
Indonesia,1913,44180972.0,70277955584.0,5.899,1.506,9754.518,111.59456033057852,4.393,1910
Indonesia,1914,44647319.0,70179414016.0,6.016,1.641,10160.569,111.59456033057852,4.375,1910
Indonesia,1915,45118696.0,71131422720.0,6.031,1.652,10563.961,111.59456033057852,4.378,1910
Indonesia,1916,45528655.0,71621763072.0,6.764,1.986,10955.518,111.59456033057852,4.778,1910
Indonesia,1917,45837761.0,71790051328.0,7.137,2.184,11356.462,111.59456033057852,4.954,1910
Indonesia,1918,46225903.0,73209782272.0,7.13,2.209,11728.306,111.59456033057852,4.921,1910
Indonesia,1919,46707410.0,79914983424.0,7.636,2.52,12111.576,111.59456033057852,5.116,1910
Indonesia,1920,47304303.0,77485137920.0,8.262,2.909,12505.107,111.59456033057852,5.353,1920
Indonesia,1921,47889453.0,77563396096.0,8.757,3.216,12901.259,111.59456033057852,5.398,1920
Indonesia,1922,48464913.0,79663742976.0,8.299,2.763,13305.526,111.59456033057852,5.386,1920
Indonesia,1923,49048301.0,81177518080.0,9.589,3.066,13687.598,111.59456033057852,6.19,1920
Indonesia,1924,49640203.0,85424193536.0,10.585,3.84,14080.338,111.59456033057852,6.324,1920
Indonesia,1925,50240326.0,87028097024.0,11.08,3.715,14466.209,111.59456033057852,6.753,1920
Indonesia,1926,50849550.0,92032958464.0,11.098,3.891,14855.028,111.59456033057852,6.654,1920
Indonesia,1927,51467289.0,97879146496.0,12.886,4.298,15246.735,111.59456033057852,8.057,1920
Indonesia,1928,52094423.0,101521252352.0,14.832,4.52,15642.88,111.59456033057852,9.597,1920
Indonesia,1929,52730659.0,103854333952.0,18.539,4.862,16052.075,111.59456033057852,12.806,1920
Indonesia,1930,53422386.0,105315721216.0,18.085,4.966,6853.293903881701,111.59456033057852,12.248,1930
Indonesia,1931,54167255.0,98592702464.0,16.894,3.725,6853.293903881701,111.59456033057852,11.847,1930
Indonesia,1932,54965265.0,94763261952.0,16.587,2.785,6853.293903881701,111.59456033057852,12.447,1930
Indonesia,1933,55772671.0,95742566400.0,17.862,2.744,6853.293903881701,111.59456033057852,13.568,1930
Indonesia,1934,56592409.0,97150009344.0,19.236,2.741,6853.293903881701,111.59456033057852,14.827,1930
Indonesia,1935,57426239.0,99821166592.0,20.001,2.946,6853.293903881701,111.59456033057852,15.355,1930
Indonesia,1936,58274749.0,106169204736.0,21.767,3.045,6853.293903881701,111.59456033057852,17.1,1930
Indonesia,1937,59137646.0,118784974848.0,25.344,3.642,6853.293903881701,111.59456033057852,20.005,1930
Indonesia,1938,60015810.0,118306021376.0,26.733,3.866,6853.293903881701,111.59456033057852,21.039,1930
Indonesia,1939,60908068.0,119488020480.0,29.201,4.726,6853.293903881701,111.59456033057852,22.512,1930
Indonesia,1940,61843190.0,131348013056.0,28.733,5.331,6853.293903881701,111.59456033057852,21.456,1940
Indonesia,1941,62820886.0,136663105536.0,26.486,5.281,6853.293903881701,111.59456033057852,21.122,1940
Indonesia,1942,63742503.0,186130018668.67926,9.457,0.0,6853.293903881701,111.59456033057852,9.457,1940
Indonesia,1943,64402814.0,186130018668.67926,19.027,0.0,6853.293903881701,111.59456033057852,19.027,1940
Indonesia,1944,64654432.0,186130018668.67926,8.772,0.0,6853.293903881701,111.59456033057852,8.772,1940
